FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
120511;0400;0,973969;;;
120511;0500;0,81444;;;
120511;0600;0,596134;;;
120511;0700;1,00756;;;
120511;0800;1,07472;;;
120511;0900;1,15869;;;
120511;1000;1,05793;;;
120511;1100;1,03275;;;
120511;1200;1,06633;;;
120511;1300;0,973969;;;
120511;1400;0,738873;;;
120511;1500;0,377833;;;
120511;1600;0,52057;;;
120511;1700;0,688496;;;
120511;1800;1,29303;;;
120511;1900;1,93115;;;
120511;2000;2,51888;;;
120511;2100;2,68681;;;
120511;2200;3,56842;;;
120511;2300;2,91351;;;
120512;0000;2,08228;;;
120512;0100;1,73523;;;
120512;0200;1,46095;;;
120512;0300;1,00756;;;
120512;0400;0,918365;;;
120512;0500;0,790812;;;
120512;0600;0,824826;;;
120512;0700;1,02891;;;
120512;0800;1,40306;;;
120512;0900;1,55612;;;
120512;1000;0,620747;;;
120512;1100;0,697275;;;
120512;1200;0,816322;;;
120512;1300;0,799315;;;
120512;1400;1,02041;;;
120512;1500;0,909863;;;
120512;1600;1,43707;;;
120512;1700;2,13435;;;
120512;1800;3,18026;;;
120512;1900;3,45237;;;
120512;2000;3,72448;;;
120512;2100;3,89455;;;
120512;2200;3,94557;;;
120512;2300;3,95407;;;
120513;0000;3,80101;;;
120513;0100;3,84353;;;
120513;0200;1,42857;;;
120513;0300;0,442176;;;
120513;0400;0,981384;;;
120513;0500;1,19289;;;
120513;0600;0,693738;;;
120513;0700;0,956002;;;
120513;0800;0,812181;;;
120513;0900;0,659897;;;
120513;1000;0,600676;;;
120513;1100;0,423011;;;
120513;1200;0,329948;;;
120513;1300;0,40609;;;
120513;1400;0,482233;;;
120513;1500;0,414551;;;
120513;1600;0,406091;;;
120513;1700;0,363789;;;
120513;1800;0,423011;;;
120513;1900;0,456852;;;
120513;2000;0,626056;;;
120513;2100;1,17597;;;
120513;2200;1,37902;;;
120513;2300;1,62436;;;
120514;0000;1,62436;;;
120514;0100;1,00395;;;
120514;0200;0,972924;;;
120514;0300;0,789618;;;
120514;0400;0,618845;;;
120514;0500;0,607594;;;
120514;0600;0,767928;;;
120514;0700;1,89029;;;
120514;0800;3,48523;;;
120514;0900;1,74683;;;
120514;1000;1,05485;;;
120514;1100;0,68354;;;
120514;1200;0,700418;;;
120514;1300;0,616032;;;
120514;1400;0,455695;;;
120514;1500;0,396624;;;
120514;1600;0,362868;;;
120514;1700;0,548522;;;
120514;1800;1,29957;;;
120514;1900;2,29535;;;
120514;2000;2,43881;;;
120514;2100;2,49788;;;
120514;2200;2,31223;;;
120514;2300;1,89029;;;
120515;0000;1,42616;;;
120515;0100;0,9789;;;
120515;0200;0,717298;;;
120515;0300;0,607594;;;
120515;0400;0,53017;;;
120515;0500;0,532991;;;
120515;0600;0,871403;;;
120515;0700;1,42978;;;
120515;0800;2,42808;;;
120515;0900;1,37056;;;
120515;1000;0,998303;;;
120515;1100;0,812181;;;
120515;1200;0,575294;;;
120515;1300;0,541451;;;
120515;1400;0,372249;;;
120515;1500;0,313028;;;
120515;1600;0,270727;;;
120515;1700;0,304568;;;
120515;1800;0,626056;;;
120515;1900;1,22673;;;
120515;2000;2,3604;;;
120515;2100;2,56344;;;
120515;2200;3,15566;;;
120515;2300;1,92893;;;
120516;0000;1,31133;;;
120516;0100;1,3762;;;
120516;0200;0,981383;;;
120516;0300;0,767058;;;
120516;0400;0,621994;;;
120516;0500;0,559793;;;
120516;0600;0,737909;;;
120516;0700;1,65394;;;
120516;0800;2,77353;;;
120516;0900;1,05173;;;
120516;1000;0,797281;;;
120516;1100;0,593719;;;
120516;1200;0,483459;;;
120516;1300;0,364715;;;
120516;1400;0,313824;;;
120516;1500;0,24597;;;
120516;1600;0,220525;;;
120516;1700;0,288379;;;
120516;1800;0,797281;;;
120516;1900;1,26378;;;
120516;2000;1,22137;;;
120516;2100;1,3486;;;
120516;2200;1,54368;;;
120516;2300;1,00084;;;
120517;0000;0,754872;;;
120517;0100;1,01781;;;
120517;0200;0,839691;;;
120517;0300;0,825556;;;
120517;0400;0,712464;;;
120517;0500;0,670055;;;
120517;0600;0,771836;;;
120517;0700;1,28074;;;
120517;0800;1,60305;;;
120517;0900;0,517385;;;
120517;1000;0,466496;;;
120517;1100;0,330788;;;
120517;1200;0,381678;;;
120517;1300;0,347751;;;
120517;1400;0,305343;;;
120517;1500;0,551311;;;
120517;1600;0,525867;;;
120517;1700;0,763354;;;
120517;1800;1,08566;;;
120517;1900;0,932992;;;
120517;2000;0,6955;;;
120517;2100;0,754872;;;
120517;2200;1,09414;;;
120517;2300;0,966919;;;
120518;0000;1,00933;;;
120518;0100;1,10828;;;
120518;0200;0,958437;;;
120518;0300;0,814245;;;
120518;0400;0,675101;;;
120518;0500;0,481011;;;
120518;0600;0,68354;;;
120518;0700;1,6962;;;
120518;0800;2,60759;;;
120518;0900;1,4346;;;
120518;1000;0,801683;;;
120518;1100;0,708858;;;
120518;1200;0,810122;;;
120518;1300;0,531644;;;
120518;1400;0,371307;;;
120518;1500;0,35443;;;
120518;1600;0,413501;;;
120518;1700;0,464134;;;
120518;1800;0,919827;;;
120518;1900;1,94092;;;
120518;2000;2,2616;;;
120518;2100;2,97046;;;
120518;2200;3,02109;;;
120518;2300;2,28691;;;
120519;0000;2,29535;;;
120519;0100;1,90154;;;
120519;0200;1,27426;;;
120519;0300;0,933893;;;
120519;0400;0,940386;;;
120519;0500;0,957177;;;
120519;0600;0,856421;;;
120519;0700;1,02435;;;
120519;0800;1,39378;;;
120519;0900;0,822838;;;
120519;1000;0,780853;;;
120519;1100;0,764063;;;
120519;1200;0,621325;;;
120519;1300;0,638118;;;
120519;1400;0,579343;;;
120519;1500;0,49538;;;
120519;1600;0,436607;;;
120519;1700;0,461796;;;
120519;1800;1,31822;;;
120519;1900;2,28379;;;
120519;2000;2,46011;;;
120519;2100;2,84634;;;
120519;2200;3,31654;;;
120519;2300;3,07304;;;
120520;0000;2,53568;;;
120520;0100;2,21662;;;
120520;0200;2,04029;;;
120520;0300;1,42177;;;
120520;0400;1,17845;;;
120520;0500;1,11953;;;
120520;0600;0,951177;;;
120520;0700;1,01852;;;
120520;0800;1,03535;;;
120520;0900;1,03535;;;
120520;1000;0,690232;;;
120520;1100;0,50505;;;
120520;1200;0,454545;;;
120520;1300;0,513467;;;
120520;1400;0,5303;;;
120520;1500;0,488214;;;
120520;1600;0,345117;;;
120520;1700;0,639729;;;
120520;1800;1,59932;;;
120520;1900;2,10437;;;
120520;2000;2,58417;;;
120520;2100;2,5505;;;
120520;2200;2,76094;;;
120520;2300;2,51683;;;
120521;0000;2,18013;;;
120521;0100;1,84062;;;
120521;0200;1,42256;;;
120521;0300;1,40291;;;
120521;0400;1,06304;;;
120521;0500;1,00933;;;
120521;0600;0,865136;;;
120521;0700;0,729427;;;
120521;0800;0,780318;;;
120521;0900;0,687018;;;
120521;1000;0,712464;;;
120521;1100;0,54283;;;
120521;1200;0,500422;;;
120521;1300;0,415605;;;
120521;1400;0,500422;;;
120521;1500;0,517385;;;
120521;1600;0,525867;;;
120521;1700;0,712464;;;
120521;1800;1,02629;;;
120521;1900;1,68787;;;
120521;2000;2,70568;;;
120521;2100;2,63783;;;
120521;2200;2,47667;;;
120521;2300;2,03562;;;
120522;0000;1,39949;;;
120522;0100;1,2666;;;
120522;0200;0,907544;;;
120522;0300;0,655921;;;
120522;0400;0,531522;;;
120522;0500;0,525867;;;
120522;0600;0,822727;;;
120522;0700;1,97625;;;
120522;0800;3,24003;;;
120522;0900;2,86837;;;
120522;1000;;;;
120522;1100;;;;
120522;1200;;;;
120522;1300;;;;
120522;1400;;;;
120522;1500;;;;
120522;1600;;;;
120522;1700;;;;
120522;1800;;;;
120522;1900;;;;
120522;2000;;;;
120522;2100;;;;
120522;2200;;;;
120522;2300;;;;
120523;0000;;;;
120523;0100;;;;
120523;0200;;;;
120523;0300;;;;
120523;0400;;;;
120523;0500;;;;
120523;0600;;;;
120523;0700;;;;
120523;0800;;;;
120523;0900;;;;
120523;1000;;;;
120523;1100;;;;
120523;1200;0,508904;;;
120523;1300;0,449532;;;
120523;1400;0,313824;;;
120523;1500;0,24597;;;
120523;1600;0,262934;;;
120523;1700;0,39016;;;
120523;1800;1,59457;;;
120523;1900;2,07803;;;
120523;2000;2,31552;;;
120523;2100;2,47667;;;
120523;2200;2,56149;;;
120523;2300;1,91688;;;
120524;0000;1,34011;;;
120524;0100;0,882102;;;
120524;0200;0,636128;;;
120524;0300;0,441051;;;
120524;0400;0,398642;;;
120524;0500;0,407124;;;
120524;0600;0,568274;;;
120524;0700;1,51823;;;
120524;0800;3,6726;;;
120524;0900;3,41815;;;
120524;1000;1,71331;;;
120524;1100;1,26378;;;
120524;1200;1,42493;;;
120524;1300;1,0687;;;
120524;1400;0,890581;;;
120524;1500;0,565449;;;
120524;1600;0,483459;;;
120524;1700;0,831208;;;
120524;1800;2,23918;;;
120524;1900;2,39186;;;
120524;2000;2,62934;;;
120524;2100;2,78201;;;
120524;2200;2,24766;;;
120524;2300;1,84054;;;
120525;0000;1,80661;;;
120525;0100;1,41362;;;
120525;0200;1,06022;;;
120525;0300;0,938644;;;
120525;0400;0,825356;;;
120525;0500;0,0999998;;;
120525;0600;0,151632;;;
120525;0700;0,237489;;;
120525;0800;0,373197;;;
120525;0900;0,186153;;;
120525;1000;0,237192;;;
120525;1100;0,373197;;;
120525;1200;0,178117;;;
120525;1300;0,525867;;;
120525;1400;0,602201;;;
120525;1500;0,729427;;;
120525;1600;0,746391;;;
120525;1700;1,19592;;;
120525;1800;0,941473;;;
120525;1900;1,0687;;;
120525;2000;1,28074;;;
120525;2100;1,22985;;;
120525;2200;0,474977;;;
120525;2300;0,271416;;;
120526;0000;0,169635;;;
120526;0100;0,441051;;;
120526;0200;0,568274;;;
120526;0300;0,54283;;;
120526;0400;0,47665;;;
120526;0500;0,318841;;;
120526;0600;0,492754;;;
120526;0700;0,608693;;;
120526;0800;0,81159;;;
120526;0900;1,33333;;;
120526;1000;1,42995;;;
120526;1100;1,38164;;;
120526;1200;1,9227;;;
120526;1300;1,96135;;;
120526;1400;1,85507;;;
120526;1500;0,869562;;;
120526;1600;0,792268;;;
120526;1700;0,560386;;;
120526;1800;0,743958;;;
120526;1900;0,888886;;;
120526;2000;0,946856;;;
120526;2100;0,541059;;;
120526;2200;0,570045;;;
120526;2300;0,376812;;;
120527;0000;0,328502;;;
120527;0100;0,219002;;;
120527;0200;0,241546;;;
120527;0300;0,283413;;;
120527;0400;0,322061;;;
120527;0500;0,405797;;;
120527;0600;0,54106;;;
120527;0700;0,521739;;;
120527;0800;0,502415;;;
120527;0900;0,695649;;;
120527;1000;0,637678;;;
120527;1100;0,599031;;;
120527;1200;0,782604;;;
120527;1300;0,966183;;;
120527;1400;0,8599;;;
120527;1500;0,463768;;;
120527;1600;0,8599;;;
120527;1700;1,76811;;;
120527;1800;2,59903;;;
120527;1900;3,27536;;;
120527;2000;3,73912;;;
120527;2100;4,0966;;;
120527;2200;3,22704;;;
120527;2300;2,59903;;;
120528;0000;2,00965;;;
120528;0100;1,91948;;;
120528;0200;1,2657;;;
120528;0300;0,927532;;;
120528;0400;0,515297;;;
120528;0500;0,463768;;;
120528;0600;0,676328;;;
120528;0700;1,7198;;;
120528;0800;3,09178;;;
120528;0900;2,57971;;;
120528;1000;2;;;
120528;1100;1,17874;;;
120528;1200;1,11111;;;
120528;1300;1,03382;;;
120528;1400;;;;
120528;1500;;;;
120528;1600;1,30435;;;
120528;1700;1,80676;;;
120528;1800;2,38647;;;
120528;1900;1,86473;;;
120528;2000;2,41545;;;
120528;2100;2,95651;;;
120528;2200;2,93719;;;
120528;2300;2,60869;;;
120529;0000;1,43961;;;
120529;0100;1,26248;;;
120529;0200;0,946856;;;
120529;0300;0,782605;;;
120529;0400;0,695652;;;
120529;0500;0,58937;;;
120529;0600;0,763284;;;
120529;0700;1,7971;;;
120529;0800;3,03381;;;
120529;0900;2,02898;;;
120529;1000;1,45893;;;
120529;1100;1,08212;;;
120529;1200;1,17874;;;
120529;1300;1,27536;;;
120529;1400;0,676328;;;
120529;1500;0,309178;;;
120529;1600;0,405797;;;
120529;1700;0,444444;;;
120529;1800;0,869561;;;
120529;1900;2,07729;;;
120529;2000;2,79226;;;
120529;2100;2,95652;;;
120529;2200;3,01449;;;
120529;2300;2,63768;;;
120530;0000;1,68116;;;
120530;0100;1,59743;;;
120530;0200;1,47826;;;
120530;0300;1,15942;;;
120530;0400;0,75362;;;
120530;0500;0,637678;;;
120530;0600;0,811591;;;
120530;0700;2,04831;;;
120530;0800;4,24152;;;
120530;0900;1,7971;;;
120530;1000;0,840577;;;
120530;1100;0,8599;;;
120530;1200;1,15942;;;
120530;1300;1,02415;;;
120530;1400;0,502414;;;
120530;1500;0,763284;;;
120530;1600;0,975842;;;
120530;1700;1,43961;;;
120530;1800;2,28019;;;
120530;1900;3,23671;;;
120530;2000;4,5024;;;
120530;2100;3,42028;;;
120530;2200;3,82608;;;
120530;2300;3,87439;;;
120531;0000;2,49275;;;
120531;0100;2,06763;;;
120531;0200;1,74879;;;
120531;0300;1,47826;;;
120531;0400;1,13043;;;
120531;0500;1,03382;;;
120531;0600;1,18841;;;
120531;0700;2,01932;;;
120531;0800;3,46859;;;
120531;0900;3,30434;;;
120531;1000;2,25121;;;
120531;1100;1,56522;;;
120531;1200;1,96135;;;
120531;1300;1,78744;;;
120531;1400;1,66183;;;
120531;1500;1,48792;;;
120531;1600;1,49759;;;
120531;1700;1,78744;;;
120531;1800;2,75362;;;
120531;1900;3,93236;;;
120531;2000;3,5942;;;
120531;2100;3,83574;;;
120531;2200;3,58453;;;
120531;2300;2,82125;;;
120601;0000;2,4541;;;
120601;0100;1,93237;;;
120601;0200;1,55555;;;
120601;0300;1,09179;;;
120601;0400;0,8599;;;
120601;0500;0,966183;;;
120601;0600;1,03382;;;
120601;0700;2,28985;;;
120601;0800;3,68115;;;
120601;0900;2,30917;;;
120601;1000;0,869562;;;
120601;1100;0,734298;;;
120601;1200;0,898546;;;
120601;1300;1,08212;;;
120601;1400;1,14009;;;
120601;1500;1,34299;;;
120601;1600;2,18357;;;
120601;1700;3,22705;;;
120601;1800;3,01449;;;
120601;1900;3,2657;;;
120601;2000;3,20773;;;
120601;2100;3,07246;;;
120601;2200;3,16908;;;
120601;2300;3,49758;;;
120602;0000;2,5797;;;
120602;0100;1,97101;;;
120602;0200;1,63285;;;
120602;0300;1,64251;;;
120602;0400;1,30434;;;
120602;0500;1,47826;;;
120602;0600;1,65217;;;
120602;0700;1,44927;;;
120602;0800;1,94203;;;
120602;0900;1,74879;;;
120602;1000;0,966182;;;
120602;1100;0,801929;;;
120602;1200;0,772943;;;
120602;1300;0,695649;;;
120602;1400;0,415458;;;
120602;1500;0,309178;;;
120602;1600;0,318841;;;
120602;1700;0,42512;;;
120602;1800;0,637678;;;
120602;1900;1,12077;;;
120602;2000;2,2029;;;
120602;2100;2,28019;;;
120602;2200;3,27536;;;
120602;2300;3,77777;;;
120603;0000;4,12559;;;
120603;0100;3,98067;;;
120603;0200;3,7198;;;
120603;0300;2,88888;;;
120603;0400;2,87922;;;
120603;0500;1,31401;;;
120603;0600;1,23671;;;
120603;0700;0,589371;;;
120603;0800;0,685987;;;
120603;0900;0,58937;;;
120603;1000;0,58937;;;
120603;1100;0,58937;;;
120603;1200;0,550721;;;
120603;1300;0,512074;;;
120603;1400;0,338164;;;
120603;1500;0,318841;;;
120603;1600;0,299517;;;
120603;1700;0,357488;;;
120603;1800;1,13043;;;
120603;1900;1,81643;;;
120603;2000;2,19323;;;
120603;2100;2,05797;;;
120603;2200;2,42512;;;
120603;2300;2,05797;;;
120604;0000;2,03864;;;
120604;0100;1,52657;;;
120604;0200;1,16908;;;
120604;0300;0,837357;;;
120604;0400;0,491227;;;
120604;0500;0,45614;;;
120604;0600;0,692981;;;
120604;0700;1,48245;;;
120604;0800;2,55263;;;
120604;0900;1,24561;;;
120604;1000;0,429824;;;
120604;1100;0,473683;;;
120604;1200;;;;
120604;1300;;;;
120604;1400;;;;
120604;1500;0,315789;;;
120604;1600;0,315789;;;
120604;1700;0,289473;;;
120604;1800;0,859647;;;
120604;1900;1,37719;;;
120604;2000;3,07017;;;
120604;2100;2,78947;;;
120604;2200;3,0614;;;
120604;2300;2,61403;;;
120605;0000;2,0614;;;
120605;0100;1,35088;;;
120605;0200;1,02631;;;
120605;0300;0,81871;;;
120605;0400;0,61111;;;
120605;0500;0,691666;;;
120605;0600;0,83333;;;
120605;0700;1,95833;;;
120605;0800;3,39166;;;
120605;0900;1,575;;;
120605;1000;1,025;;;
120605;1100;0,891665;;;
120605;1200;0,908332;;;
120605;1300;0,908332;;;
120605;1400;0,641665;;;
120605;1500;0,3;;;
120605;1600;0,275;;;
120605;1700;0,283333;;;
120605;1800;0,924997;;;
120605;1900;1,81667;;;
120605;2000;2,39166;;;
120605;2100;2,84166;;;
120605;2200;3,475;;;
120605;2300;2,59166;;;
120606;0000;1,90833;;;
120606;0100;1,825;;;
120606;0200;1,63333;;;
120606;0300;1,37778;;;
120606;0400;0,690614;;;
120606;0500;0,626564;;;
120606;0600;0,868834;;;
120606;0700;2,22222;;;
120606;0800;3,51712;;;
120606;0900;2,07184;;;
120606;1000;1,11111;;;
120606;1100;0,81871;;;
120606;1200;0,810356;;;
120606;1300;0,693398;;;
120606;1400;0,601501;;;
120606;1500;0,568085;;;
120606;1600;0,64327;;;
120606;1700;1,37009;;;
120606;1800;2,84042;;;
120606;1900;2,76524;;;
120606;2000;3,15789;;;
120606;2100;3,4837;;;
120606;2200;3,25814;;;
120606;2300;2,42271;;;
120607;0000;1,97159;;;
120607;0100;1,50376;;;
120607;0200;1,16959;;;
120607;0300;0,813143;;;
120607;0400;0,544441;;;
120607;0500;0,425;;;
120607;0600;0,691666;;;
120607;0700;2,23333;;;
120607;0800;4,32499;;;
120607;0900;2,90833;;;
120607;1000;1,51666;;;
120607;1100;1,59167;;;
120607;1200;0,608333;;;
120607;1300;0,525;;;
120607;1400;0,824999;;;
120607;1500;0,458333;;;
120607;1600;0,63333;;;
120607;1700;1,25833;;;
120607;1800;3,25;;;
120607;1900;3,29166;;;
120607;2000;2,69166;;;
120607;2100;2,55833;;;
120607;2200;2,7;;;
120607;2300;2,275;;;
120608;0000;1,83333;;;
120608;0100;1,21667;;;
120608;0200;0,991666;;;
120608;0300;0,788888;;;
120608;0400;0,5;;;
120608;0500;0,483333;;;
120608;0600;0,691666;;;
120608;0700;2,34166;;;
120608;0800;3,91666;;;
120608;0900;2,66666;;;
120608;1000;1,19167;;;
120608;1100;0,674997;;;
120608;1200;0,63333;;;
120608;1300;0,491666;;;
120608;1400;0,449999;;;
120608;1500;0,408333;;;
120608;1600;0,508331;;;
120608;1700;0,699999;;;
120608;1800;1,58333;;;
120608;1900;2,925;;;
120608;2000;3,06666;;;
120608;2100;3,475;;;
120608;2200;3,04166;;;
120608;2300;3,25833;;;
120609;0000;3,375;;;
120609;0100;3,15;;;
120609;0200;2,58333;;;
120609;0300;2,31111;;;
120609;0400;1,87778;;;
120609;0500;1,625;;;
120609;0600;1,625;;;
120609;0700;1,725;;;
120609;0800;2;;;
120609;0900;1,39166;;;
120609;1000;0,883329;;;
120609;1100;0,666663;;;
120609;1200;0,591662;;;
120609;1300;0,533332;;;
120609;1400;0,449999;;;
120609;1500;0,391666;;;
120609;1600;0,316665;;;
120609;1700;0,433332;;;
120609;1800;0,549996;;;
120609;1900;0,858332;;;
120609;2000;0,874996;;;
120609;2100;0,791663;;;
120609;2200;0,641665;;;
120609;2300;0,633329;;;
120610;0000;0,733332;;;
120610;0100;0,783331;;;
120610;0200;0,799996;;;
120610;0300;0,9;;;
120610;0400;0,966662;;;
120610;0500;1,125;;;
120610;0600;1,20833;;;
120610;0700;1,20833;;;
120610;0800;1,25833;;;
120610;0900;1,36666;;;
120610;1000;1,09166;;;
120610;1100;1,075;;;
120610;1200;1,225;;;
120610;1300;1,29166;;;
120610;1400;1,40833;;;
120610;1500;1,38333;;;
120610;1600;2,64166;;;
120610;1700;2,72499;;;
120610;1800;4,29165;;;
120610;1900;4,34998;;;
120610;2000;4,19164;;;
120610;2100;3,34166;;;
120610;2200;3,25833;;;
120610;2300;3,09166;;;
120611;0000;2,59166;;;
120611;0100;2,10833;;;
120611;0200;2,03333;;;
120611;0300;2,01111;;;
120611;0400;1,50734;;;
120611;0500;1,64588;;;
120611;0600;1,88695;;;
120611;0700;2,61845;;;
120611;0800;4,02325;;;
120611;0900;3,23357;;;
120611;1000;1,59601;;;
120611;1100;0,997502;;;
120611;1200;1,19701;;;
120611;1300;1,23857;;;
120611;1400;0,731503;;;
120611;1500;0,507064;;;
120611;1600;0,615127;;;
120611;1700;0,847878;;;
120611;1800;1,70407;;;
120611;1900;2,21113;;;
120611;2000;2,36076;;;
120611;2100;2,56026;;;
120611;2200;0,457189;;;
120611;2300;0,315876;;;
120612;0000;0,224438;;;
120612;0100;0,290938;;;
120612;0200;0,307563;;;
120612;0300;0,321417;;;
120612;0400;0,399002;;;
120612;0500;0,307563;;;
120612;0600;0,440564;;;
120612;0700;0,673313;;;
120612;0800;1,23026;;;
120612;0900;0,723188;;;
120612;1000;0,515374;;;
120612;1100;0,640063;;;
120612;1200;1,05569;;;
120612;1300;0,889441;;;
120612;1400;0,773066;;;
120612;1500;0,5985;;;
120612;1600;0,756438;;;
120612;1700;0,423939;;;
120612;1800;0,62344;;;
120612;1900;0,640062;;;
120612;2000;0,423939;;;
120612;2100;0,365751;;;
120612;2200;0,382376;;;
120612;2300;0,299251;;;
120613;0000;0,224438;;;
120613;0100;0,232751;;;
120613;0200;0,224438;;;
120613;0300;0,266;;;
120613;0400;0,122111;;;
120613;0500;0,124875;;;
120613;0600;0,18298;;;
120613;0700;0,573565;;;
120613;0800;1,15545;;;
120613;0900;0,931003;;;
120613;1000;0,723188;;;
120613;1100;0,648376;;;
120613;1200;0,457189;;;
120613;1300;0,515374;;;
120613;1400;0,598499;;;
120613;1500;0,440564;;;
120613;1600;0,324189;;;
120613;1700;0,282626;;;
120613;1800;0,448877;;;
120613;1900;1,02244;;;
120613;2000;2,09476;;;
120613;2100;2,6517;;;
120613;2200;2,73482;;;
120613;2300;3,15046;;;
120614;0000;3,1172;;;
120614;0100;2,55194;;;
120614;0200;1,86201;;;
120614;0300;1,26351;;;
120614;0400;0,957945;;;
120614;0500;0,743525;;;
120614;0600;0,802003;;;
120614;0700;1,73767;;;
120614;0800;3,16624;;;
120614;0900;3,19131;;;
120614;1000;3,00751;;;
120614;1100;2,02324;;;
120614;1200;1,51211;;;
120614;1300;0,885544;;;
120614;1400;0,51796;;;
120614;1500;1,32832;;;
120614;1600;1,79615;;;
120614;1700;2,64828;;;
120614;1800;2,83207;;;
120614;1900;3,09105;;;
120614;2000;2,7903;;;
120614;2100;3,32497;;;
120614;2200;3,04093;;;
120614;2300;2,59815;;;
120615;0000;2,0802;;;
120615;0100;1,6959;;;
120615;0200;1,06098;;;
120615;0300;0,92453;;;
120615;0400;0,822221;;;
120615;0500;0,583329;;;
120615;0600;0,841663;;;
120615;0700;1,48333;;;
120615;0800;2,08333;;;
120615;0900;2,125;;;
120615;1000;1,975;;;
120615;1100;1,875;;;
120615;1200;1,56667;;;
120615;1300;1,08333;;;
120615;1400;0,308332;;;
120615;1500;0,516665;;;
120615;1600;0,691665;;;
120615;1700;0,516665;;;
120615;1800;0,741665;;;
120615;1900;0,966662;;;
120615;2000;0,808331;;;
120615;2100;1,6;;;
120615;2200;1,9;;;
120615;2300;1,40833;;;
120616;0000;1,5;;;
120616;0100;1,525;;;
120616;0200;1,58333;;;
120616;0300;1,42222;;;
120616;0400;0,875587;;;
120616;0500;0,764751;;;
120616;0600;0,731503;;;
120616;0700;0,789691;;;
120616;0800;1,04738;;;
120616;0900;1,09726;;;
120616;1000;0,881126;;;
120616;1100;0,631752;;;
120616;1200;0,490439;;;
120616;1300;0,390689;;;
120616;1400;0,199501;;;
120616;1500;0,191209;;;
120616;1600;0,232751;;;
120616;1700;0,349126;;;
120616;1800;0,515375;;;
120616;1900;0,673313;;;
120616;2000;1,10557;;;
120616;2100;0,847878;;;
120616;2200;0,656691;;;
120616;2300;0,307564;;;
120617;0000;0,324189;;;
120617;0100;0,174625;;;
120617;0200;0,149792;;;
120617;0300;0,0999998;;;
120617;0400;0,210584;;;
120617;0500;0,158042;;;
120617;0600;0,207813;;;
120617;0700;0,299251;;;
120617;0800;0,266;;;
120617;0900;0,382376;;;
120617;1000;0,432251;;;
120617;1100;0,399001;;;
120617;1200;0,581877;;;
120617;1300;0,897754;;;
120617;1400;0,922689;;;
120617;1500;0,964252;;;
120617;1600;0,864504;;;
120617;1700;0,665002;;;
120617;1800;1,27182;;;
120617;1900;1,93682;;;
120617;2000;1,77888;;;
120617;2100;1,30507;;;
120617;2200;1,62926;;;
120617;2300;1,56276;;;
120618;0000;1,73732;;;
120618;0100;1,74563;;;
120618;0200;1,53782;;;
120618;0300;1,09726;;;
120618;0400;0,799996;;;
120618;0500;0,808331;;;
120618;0600;0,983331;;;
120618;0700;1,95833;;;
120618;0800;3,54166;;;
120618;0900;1,64166;;;
120618;1000;0,50833;;;
120618;1100;0,566665;;;
120618;1200;0,674995;;;
120618;1300;0,466666;;;
120618;1400;0,258333;;;
120618;1500;0,2;;;
120618;1600;0,191666;;;
120618;1700;0,316666;;;
120618;1800;0,758329;;;
120618;1900;1,31667;;;
120618;2000;1,04166;;;
120618;2100;1,475;;;
120618;2200;2,38333;;;
120618;2300;2,09166;;;
120619;0000;2,48333;;;
120619;0100;1,71667;;;
120619;0200;1,06666;;;
120619;0300;1,03333;;;
120619;0400;0,399999;;;
120619;0500;0,399999;;;
120619;0600;0,441666;;;
120619;0700;1,3;;;
120619;0800;2,58333;;;
120619;0900;2,53333;;;
120619;1000;0,491665;;;
120619;1100;0,358332;;;
120619;1200;0,591662;;;
120619;1300;0,408332;;;
120619;1400;0,3;;;
120619;1500;0,3;;;
120619;1600;0,309999;;;
120619;1700;;;;
120619;1800;0,424999;;;
120619;1900;0,649999;;;
120619;2000;0,666662;;;
120619;2100;1,31666;;;
120619;2200;2,39166;;;
120619;2300;2,14166;;;
120620;0000;1,44167;;;
120620;0100;0,488888;;;
120620;0200;0,225;;;
120620;0300;0,0999998;;;
120620;0400;0,380631;;;
120620;0500;0,403022;;;
120620;0600;0,445003;;;
120620;0700;0,562551;;;
120620;0800;0,78925;;;
120620;0900;0,848023;;;
120620;1000;0,965571;;;
120620;1100;0,923592;;;
120620;1200;0,579343;;;
120620;1300;0,503777;;;
120620;1400;0,419814;;;
120620;1500;0,419814;;;
120620;1600;0,411418;;;
120620;1700;0,629721;;;
120620;1800;0,973969;;;
120620;1900;0,873214;;;
120620;2000;0,486984;;;
120620;2100;0,277077;;;
120620;2200;0,503777;;;
120620;2300;0,478588;;;
120621;0000;0,587739;;;
120621;0100;0,582142;;;
120621;0200;0,696892;;;
120621;0300;0,694094;;;
120621;0400;0,547177;;;
120621;0500;0,469011;;;
120621;0600;0,954772;;;
120621;0700;1,95979;;;
120621;0800;3,1072;;;
120621;0900;1,80904;;;
120621;1000;0,778893;;;
120621;1100;0,586264;;;
120621;1200;0,594639;;;
120621;1300;0,536013;;;
120621;1400;0,636515;;;
120621;1500;0,619762;;;
120621;1600;0,611387;;;
120621;1700;0,862643;;;
120621;1800;1,64154;;;
120621;1900;2,58793;;;
120621;2000;2,56281;;;
120621;2100;2,47906;;;
120621;2200;2,55443;;;
120621;2300;2,70518;;;
120622;0000;2,15242;;;
120622;0100;1,36236;;;
120622;0200;1,13065;;;
120622;0300;0,882188;;;
120622;0400;0,593335;;;
